Section,Sub Section,Index Name,Column Name,Currency,Unit,Source URL,Active,Discovered At,Review Status
,,China Aluminum Hydroxide,China Aluminum Hydroxide (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Aluminum Hydroxide SMM-AL-AO-030 USD/tonne -0.14 24/04/2026,Shandong Aluminum Hydroxide SMM-AL-AO-030 USD/tonne -0.14 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Aluminum Hydroxide SMM-AL-AO-030,Shandong Aluminum Hydroxide SMM-AL-AO-030 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Aluminum Hydroxide,Shandong Aluminum Hydroxide (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shanxi Aluminum Hydroxide SMM-AL-AO-031 USD/tonne -0.14 24/04/2026,Shanxi Aluminum Hydroxide SMM-AL-AO-031 USD/tonne -0.14 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shanxi Aluminum Hydroxide SMM-AL-AO-031,Shanxi Aluminum Hydroxide SMM-AL-AO-031 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shanxi Aluminum Hydroxide,Shanxi Aluminum Hydroxide (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan Aluminum Hydroxide SMM-AL-AO-032 USD/tonne -0.14 24/04/2026,Henan Aluminum Hydroxide SMM-AL-AO-032 USD/tonne -0.14 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan Aluminum Hydroxide SMM-AL-AO-032,Henan Aluminum Hydroxide SMM-AL-AO-032 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan Aluminum Hydroxide,Henan Aluminum Hydroxide (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangxi Aluminum Hydroxide SMM-AL-AO-033 USD/tonne -0.14 24/04/2026,Guangxi Aluminum Hydroxide SMM-AL-AO-033 USD/tonne -0.14 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangxi Aluminum Hydroxide SMM-AL-AO-033,Guangxi Aluminum Hydroxide SMM-AL-AO-033 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangxi Aluminum Hydroxide,Guangxi Aluminum Hydroxide (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guizhou Aluminum Hydroxide SMM-AL-AO-034 USD/tonne -0.15 24/04/2026,Guizhou Aluminum Hydroxide SMM-AL-AO-034 USD/tonne -0.15 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guizhou Aluminum Hydroxide SMM-AL-AO-034,Guizhou Aluminum Hydroxide SMM-AL-AO-034 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guizhou Aluminum Hydroxide,Guizhou Aluminum Hydroxide (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Foshan Remelting Al Billet SMM-AL-RB-001 USD/tonne -0.79 24/04/2026,Fe 0.2-0.25% Foshan Remelting Al Billet SMM-AL-RB-001 USD/tonne -0.79 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Foshan Remelting Al Billet SMM-AL-RB-001,Fe 0.2-0.25% Foshan Remelting Al Billet SMM-AL-RB-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Foshan Remelting Al Billet,Fe 0.2-0.25% Foshan Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Foshan Remelting Al Billet SMM-AL-RB-002 USD/tonne -0.78 24/04/2026,Fe 0.25-0.35% Foshan Remelting Al Billet SMM-AL-RB-002 USD/tonne -0.78 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Foshan Remelting Al Billet SMM-AL-RB-002,Fe 0.25-0.35% Foshan Remelting Al Billet SMM-AL-RB-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Foshan Remelting Al Billet,Fe 0.25-0.35% Foshan Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Foshan Remelting Al Billet SMM-AL-RB-003 USD/tonne -0.77 24/04/2026,Fe 0.35-0.5% Foshan Remelting Al Billet SMM-AL-RB-003 USD/tonne -0.77 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Foshan Remelting Al Billet SMM-AL-RB-003,Fe 0.35-0.5% Foshan Remelting Al Billet SMM-AL-RB-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Foshan Remelting Al Billet,Fe 0.35-0.5% Foshan Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Wuxi Remelting Al Billet SMM-AL-RB-004 USD/tonne -0.78 24/04/2026,Fe 0.2-0.25% Wuxi Remelting Al Billet SMM-AL-RB-004 USD/tonne -0.78 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Wuxi Remelting Al Billet SMM-AL-RB-004,Fe 0.2-0.25% Wuxi Remelting Al Billet SMM-AL-RB-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Wuxi Remelting Al Billet,Fe 0.2-0.25% Wuxi Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Wuxi Remelting Al Billet SMM-AL-RB-005 USD/tonne -0.77 24/04/2026,Fe 0.25-0.35% Wuxi Remelting Al Billet SMM-AL-RB-005 USD/tonne -0.77 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Wuxi Remelting Al Billet SMM-AL-RB-005,Fe 0.25-0.35% Wuxi Remelting Al Billet SMM-AL-RB-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Wuxi Remelting Al Billet,Fe 0.25-0.35% Wuxi Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Wuxi Remelting Al Billet SMM-AL-RB-006 USD/tonne -0.77 24/04/2026,Fe 0.35-0.5% Wuxi Remelting Al Billet SMM-AL-RB-006 USD/tonne -0.77 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Wuxi Remelting Al Billet SMM-AL-RB-006,Fe 0.35-0.5% Wuxi Remelting Al Billet SMM-AL-RB-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Wuxi Remelting Al Billet,Fe 0.35-0.5% Wuxi Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Nanchang Remelting Al Billet SMM-AL-RB-007 USD/tonne -0.77 24/04/2026,Fe 0.2-0.25% Nanchang Remelting Al Billet SMM-AL-RB-007 USD/tonne -0.77 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Nanchang Remelting Al Billet SMM-AL-RB-007,Fe 0.2-0.25% Nanchang Remelting Al Billet SMM-AL-RB-007 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Nanchang Remelting Al Billet,Fe 0.2-0.25% Nanchang Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Nanchang Remelting Al Billet SMM-AL-RB-008 USD/tonne -0.76 24/04/2026,Fe 0.25-0.35% Nanchang Remelting Al Billet SMM-AL-RB-008 USD/tonne -0.76 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Nanchang Remelting Al Billet SMM-AL-RB-008,Fe 0.25-0.35% Nanchang Remelting Al Billet SMM-AL-RB-008 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Nanchang Remelting Al Billet,Fe 0.25-0.35% Nanchang Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Nanchang Remelting Al Billet SMM-AL-RB-009 USD/tonne -0.75 24/04/2026,Fe 0.35-0.5% Nanchang Remelting Al Billet SMM-AL-RB-009 USD/tonne -0.75 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Nanchang Remelting Al Billet SMM-AL-RB-009,Fe 0.35-0.5% Nanchang Remelting Al Billet SMM-AL-RB-009 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Nanchang Remelting Al Billet,Fe 0.35-0.5% Nanchang Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Linyi Remelting Al Billet SMM-AL-RB-010 USD/tonne +1.81 24/04/2026,Fe 0.2-0.25% Linyi Remelting Al Billet SMM-AL-RB-010 USD/tonne +1.81 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Linyi Remelting Al Billet SMM-AL-RB-010,Fe 0.2-0.25% Linyi Remelting Al Billet SMM-AL-RB-010 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Linyi Remelting Al Billet,Fe 0.2-0.25% Linyi Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Linyi Remelting Al Billet SMM-AL-RB-011 USD/tonne +1.82 24/04/2026,Fe 0.25-0.35% Linyi Remelting Al Billet SMM-AL-RB-011 USD/tonne +1.82 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Linyi Remelting Al Billet SMM-AL-RB-011,Fe 0.25-0.35% Linyi Remelting Al Billet SMM-AL-RB-011 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Linyi Remelting Al Billet,Fe 0.25-0.35% Linyi Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Linyi Remelting Al Billet SMM-AL-RB-012 USD/tonne +1.83 24/04/2026,Fe 0.35-0.5% Linyi Remelting Al Billet SMM-AL-RB-012 USD/tonne +1.83 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Linyi Remelting Al Billet SMM-AL-RB-012,Fe 0.35-0.5% Linyi Remelting Al Billet SMM-AL-RB-012 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Linyi Remelting Al Billet,Fe 0.35-0.5% Linyi Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Xuchang Remelting Al Billet SMM-AL-RB-013 USD/tonne +1.79 24/04/2026,Fe 0.2-0.25% Xuchang Remelting Al Billet SMM-AL-RB-013 USD/tonne +1.79 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Xuchang Remelting Al Billet SMM-AL-RB-013,Fe 0.2-0.25% Xuchang Remelting Al Billet SMM-AL-RB-013 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Xuchang Remelting Al Billet,Fe 0.2-0.25% Xuchang Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Xuchang Remelting Al Billet SMM-AL-RB-014 USD/tonne +1.8 24/04/2026,Fe 0.25-0.35% Xuchang Remelting Al Billet SMM-AL-RB-014 USD/tonne +1.8 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Xuchang Remelting Al Billet SMM-AL-RB-014,Fe 0.25-0.35% Xuchang Remelting Al Billet SMM-AL-RB-014 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Xuchang Remelting Al Billet,Fe 0.25-0.35% Xuchang Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Xuchang Remelting Al Billet SMM-AL-RB-015 USD/tonne +1.81 24/04/2026,Fe 0.35-0.5% Xuchang Remelting Al Billet SMM-AL-RB-015 USD/tonne +1.81 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Xuchang Remelting Al Billet SMM-AL-RB-015,Fe 0.35-0.5% Xuchang Remelting Al Billet SMM-AL-RB-015 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Xuchang Remelting Al Billet,Fe 0.35-0.5% Xuchang Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Hubei Remelting Al Billet SMM-AL-RB-016 USD/tonne -0.77 24/04/2026,Fe 0.2-0.25% Hubei Remelting Al Billet SMM-AL-RB-016 USD/tonne -0.77 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Hubei Remelting Al Billet SMM-AL-RB-016,Fe 0.2-0.25% Hubei Remelting Al Billet SMM-AL-RB-016 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.2-0.25% Hubei Remelting Al Billet,Fe 0.2-0.25% Hubei Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Hubei Remelting Al Billet SMM-AL-RB-017 USD/tonne -0.76 24/04/2026,Fe 0.25-0.35% Hubei Remelting Al Billet SMM-AL-RB-017 USD/tonne -0.76 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Hubei Remelting Al Billet SMM-AL-RB-017,Fe 0.25-0.35% Hubei Remelting Al Billet SMM-AL-RB-017 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.25-0.35% Hubei Remelting Al Billet,Fe 0.25-0.35% Hubei Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Hubei Remelting Al Billet SMM-AL-RB-018 USD/tonne -0.75 24/04/2026,Fe 0.35-0.5% Hubei Remelting Al Billet SMM-AL-RB-018 USD/tonne -0.75 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Hubei Remelting Al Billet SMM-AL-RB-018,Fe 0.35-0.5% Hubei Remelting Al Billet SMM-AL-RB-018 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Fe 0.35-0.5% Hubei Remelting Al Billet,Fe 0.35-0.5% Hubei Remelting Al Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Aluminum Extrusions Billet SMM-AL-EX-003 USD/tonne -7.45 24/04/2026,Foshan Aluminum Extrusions Billet SMM-AL-EX-003 USD/tonne -7.45 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Aluminum Extrusions Billet SMM-AL-EX-003,Foshan Aluminum Extrusions Billet SMM-AL-EX-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Aluminum Extrusions Billet,Foshan Aluminum Extrusions Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Aluminum Extrusions Billet SMM-AL-EX-004 USD/tonne -6.19 24/04/2026,Shandong Aluminum Extrusions Billet SMM-AL-EX-004 USD/tonne -6.19 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Aluminum Extrusions Billet SMM-AL-EX-004,Shandong Aluminum Extrusions Billet SMM-AL-EX-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Aluminum Extrusions Billet,Shandong Aluminum Extrusions Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Aluminum Extrusions Billet SMM-AL-EX-005 USD/tonne -6.1 24/04/2026,Nanchang Aluminum Extrusions Billet SMM-AL-EX-005 USD/tonne -6.1 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Aluminum Extrusions Billet SMM-AL-EX-005,Nanchang Aluminum Extrusions Billet SMM-AL-EX-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Aluminum Extrusions Billet,Nanchang Aluminum Extrusions Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Surface Sprayed Aluminum Extrusions SMM-AL-EX-006 USD/tonne -7.47 24/04/2026,Foshan Surface Sprayed Aluminum Extrusions SMM-AL-EX-006 USD/tonne -7.47 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Surface Sprayed Aluminum Extrusions SMM-AL-EX-006,Foshan Surface Sprayed Aluminum Extrusions SMM-AL-EX-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Surface Sprayed Aluminum Extrusions,Foshan Surface Sprayed Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Surface Sprayed Aluminum Extrusions SMM-AL-EX-007 USD/tonne -6.27 24/04/2026,Shandong Surface Sprayed Aluminum Extrusions SMM-AL-EX-007 USD/tonne -6.27 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Surface Sprayed Aluminum Extrusions SMM-AL-EX-007,Shandong Surface Sprayed Aluminum Extrusions SMM-AL-EX-007 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Surface Sprayed Aluminum Extrusions,Shandong Surface Sprayed Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Surface Sprayed Aluminum Extrusions SMM-AL-EX-008 USD/tonne -10.01 24/04/2026,Nanchang Surface Sprayed Aluminum Extrusions SMM-AL-EX-008 USD/tonne -10.01 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Surface Sprayed Aluminum Extrusions SMM-AL-EX-008,Nanchang Surface Sprayed Aluminum Extrusions SMM-AL-EX-008 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Surface Sprayed Aluminum Extrusions,Nanchang Surface Sprayed Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-009 USD/tonne -7.67 24/04/2026,Foshan Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-009 USD/tonne -7.67 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-009,Foshan Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-009 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Surface Electrophoresis Aluminum Extrusions,Foshan Surface Electrophoresis Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-010 USD/tonne -6.38 24/04/2026,Shandong Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-010 USD/tonne -6.38 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-010,Shandong Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-010 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Surface Electrophoresis Aluminum Extrusions,Shandong Surface Electrophoresis Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-011 USD/tonne -6.21 24/04/2026,Nanchang Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-011 USD/tonne -6.21 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-011,Nanchang Surface Electrophoresis Aluminum Extrusions SMM-AL-EX-011 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Surface Electrophoresis Aluminum Extrusions,Nanchang Surface Electrophoresis Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Photovoltaic Frame Premium SMM-AL-EX-002 USD/tonne -0.2 24/04/2026,Photovoltaic Frame Premium SMM-AL-EX-002 USD/tonne -0.2 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Photovoltaic Frame Premium SMM-AL-EX-002,Photovoltaic Frame Premium SMM-AL-EX-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Photovoltaic Frame Premium,Photovoltaic Frame Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Thermal Break Aluminum Extrusions SMM-AL-EX-012 USD/tonne -7.66 24/04/2026,Foshan Thermal Break Aluminum Extrusions SMM-AL-EX-012 USD/tonne -7.66 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Thermal Break Aluminum Extrusions SMM-AL-EX-012,Foshan Thermal Break Aluminum Extrusions SMM-AL-EX-012 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan Thermal Break Aluminum Extrusions,Foshan Thermal Break Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Thermal Break Aluminum Extrusions SMM-AL-EX-013 USD/tonne -6.36 24/04/2026,Shandong Thermal Break Aluminum Extrusions SMM-AL-EX-013 USD/tonne -6.36 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Thermal Break Aluminum Extrusions SMM-AL-EX-013,Shandong Thermal Break Aluminum Extrusions SMM-AL-EX-013 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong Thermal Break Aluminum Extrusions,Shandong Thermal Break Aluminum Extrusions (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang Thermal Break Aluminum Extrusions SMM-AL-EX-014 USD/tonne -6.23 24/04/2026,Nanchang Thermal Break Aluminum Extrusions SMM-AL-EX-014 USD/tonne -6.23 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
